split,class,image_path,file_hash,label
train,Demodicosis,../datasets/feed/train/Demodicosis/D123_png_jpg.rf.62edf505fa7ced8c41eb96e044973cd7.jpg,39008444732b6d2e13119f46aac0c738,0
train,Demodicosis,../datasets/feed/train/Demodicosis/D110_png_jpg.rf.e5463f4519e26c09e5bd96223f946cb2.jpg,3903f5efbda24c28223c0b5865203b52,0
train,Demodicosis,../datasets/feed/train/Demodicosis/2024-05-13-165130_jpg.rf.1ceda77bae4150080c88dea20980cf2b.jpg,39216ee3d469801842523387d31e3793,0
train,Demodicosis,../datasets/feed/train/Demodicosis/P50_jpg.rf.d3a89c6ab6c16824edc44a4151901fc0.jpg,3931cfb8c8089de20e6089548e365f94,0
valid,Healthy,../datasets/feed/valid/Healthy/HEALTHY_010_jpg.rf.2bee7dc42ec3b219a5166c7659b9fd21.jpg,3933cc8cb8a8a87f9de5a41c529ac391,3
valid,Dermatitis,../datasets/feed/valid/Dermatitis/hot-spots-suck_00241_jpg.rf.66e58c2f96504e4d7c6f6dff0d4c40a0.jpg,3941ea88745ce9fee2aea29c6c247966,1
train,Ringworm,../datasets/feed/train/Ringworm/R21_png_jpg.rf.2cab5511f8192a1cc42a37875f1d87cf.jpg,394d109ee836b71ae1acfa17cdff3c90,5
train,Demodicosis,../datasets/feed/train/Demodicosis/scabies_136_png_jpg.rf.1726e67309bcc2a0fc5134f739624fc2.jpg,395d091a18274bdaa615775ecbd03fb4,0
valid,Demodicosis,../datasets/feed/valid/Demodicosis/P34_png_jpg.rf.fb29a87d38083e66a52a213f7e47c89b.jpg,395d95d68512d80ae37e00d945728f87,0
valid,Fungal Infections,../datasets/feed/valid/Fungal Infections/pic61_jpg.rf.4a6cb99fc180e1245adddcd75207cda9.jpg,396ab0c884effe0589a37cb6a8bb68c9,2
valid,Fungal Infections,../datasets/feed/valid/Fungal Infections/FUNGAL-INFECTION_058_jpg.rf.1a8a6010d8334296ec83388e8947cd7e.jpg,39745a0ea805cec7ddb5ba22f3d4af64,2
train,Demodicosis,../datasets/feed/train/Demodicosis/1-14-_png_jpg.rf.bd7a2c3c58ebc8475863aa56e72039dc.jpg,39771e582a0c64f10a776dde89cb99f6,0
valid,Ringworm,../datasets/feed/valid/Ringworm/WIN_20240514_17_29_17_Pro_jpg.rf.c5cd009312a25bd23c649a1c5a61f764.jpg,39794a0ce88a3cf8121969521689ba44,5
train,Demodicosis,../datasets/feed/train/Demodicosis/1-27-_png_jpg.rf.52bdbfc4b43a62981a3f9fe4fdba2e06.jpg,3987d45d289f457e83e90f5102f3362a,0
train,Fungal Infections,../datasets/feed/train/Fungal Infections/FUNGAL-INFECTION_060_jpg.rf.9670f871a61c9de1b0762cc04b22207b.jpg,398b39af75dff3a942c7b8c68a20f3af,2
train,Healthy,../datasets/feed/train/Healthy/pic83_jpg.rf.adc352cff0d211210590426bf1d45686.jpg,398bfcbb13bc02a897258be8cf20f976,3
train,Demodicosis,../datasets/feed/train/Demodicosis/IMG_5330_jpeg_jpg.rf.ee900aea9a0d7a6762794b13a71758b9.jpg,398cbc5cb6be6f0d245b08d7b535b74b,0
train,Demodicosis,../datasets/feed/train/Demodicosis/1-62-_png_jpg.rf.6e7f507b2bf23a23e92c7f0f6d65b586.jpg,39ca2cc97f7468a59f42fe0f860dfd0a,0
train,Ringworm,../datasets/feed/train/Ringworm/ringworm-41-_jpg.rf.b1a97571f07347ad72b93d831d93f76a.jpg,39cfd0278aa5eedbed54cd4f6057e899,5
train,Demodicosis,../datasets/feed/train/Demodicosis/1-11-_jpg.rf.b6f0675e7595cdfab226b33a33e0232d.jpg,39dcad7755bc52763640b777d4e3791f,0
train,Demodicosis,../datasets/feed/train/Demodicosis/P38_png_jpg.rf.0c97458303d682f38cb3404d5691e8d9.jpg,39ddfea9efd9d0de6c6853bfc7e2bbb5,0
valid,Dermatitis,../datasets/feed/valid/Dermatitis/May-is-allergy-awareness-month-here-at-The-Shot-Spot_01387_jpg.rf.422cf3bb6ccd462b6ffa1385d8b87c80.jpg,39de9fcc7392b994218861d25fa14f15,1
valid,Ringworm,../datasets/feed/valid/Ringworm/436683782_1098077884800614_1582428900067857663_n_jpg.rf.c72201b06c78fdfd84a343a312572963.jpg,39e6b0f64ca5cb1dab285f1c64d07a92,5
train,Demodicosis,../datasets/feed/train/Demodicosis/D130_png_jpg.rf.5126765307f04af6f63da4770aab1b95.jpg,39e72080bf1f5730a6e3f9dd45490834,0
train,Dermatitis,../datasets/feed/train/Dermatitis/1000010646_x16_jpg.rf.59deac2a7f3080ea8a08a317b5344969.jpg,39edfbff8b9bc724a6c6fa70a4357368,1
train,Dermatitis,../datasets/feed/train/Dermatitis/1000010502_x16_jpg.rf.1dfce06eb3a86c35583ae4491b5e6046.jpg,3a0c2e5b11996b9a2da32c88b43a1aa7,1
valid,Fungal Infections,../datasets/feed/valid/Fungal Infections/pic39_jpg.rf.9766a013e4f94d2d9d64c56eafcce544.jpg,3a179dd35501eb05ba5b5cf84f354695,2
train,Healthy,../datasets/feed/train/Healthy/pic13_jpg.rf.ed94d4b10e451e6481b56dff85194662.jpg,3a1a3433c94dd9721bab1aeaaeaa19ba,3
valid,Healthy,../datasets/feed/valid/Healthy/dogs_041_jpg.rf.8bfb7815fb94236dd1db7fc87958a7c1.jpg,3a1c8abad5ec737f3d82724e1fc372f2,3
train,Healthy,../datasets/feed/train/Healthy/16_jpg.rf.e47b057e1f126a45b3a5f072da05a1ad.jpg,3a39e1dd5f84c3bdfdab802c6a80cafb,3
train,Ringworm,../datasets/feed/train/Ringworm/912FBEB4-6632-4756-9EB8-62D0C4BDCF6B_jpeg_jpg.rf.088130bbb841225a0992b5674b472c61.jpg,3a46147d0ecd896727b60f493f52fddd,5
train,Healthy,../datasets/feed/train/Healthy/625_jpg.rf.12ec851e21564d93cb7e1e7214cb7e50.jpg,3a66ffcbecb580a2d3cd15b0fad7426b,3
valid,Dermatitis,../datasets/feed/valid/Dermatitis/1000010590_x4_jpg.rf.7fe35a4b79710d7094eafa4f615ab3ad.jpg,3a874f8be828c681cd18b97b18b3f5ac,1
train,Healthy,../datasets/feed/train/Healthy/images-59_jpg.rf.7e1cfed43148900c4877b04f9de12e9a.jpg,3aa3f53ebafc7d4c15f5b7648a910299,3
train,Hypersensitivity,../datasets/feed/train/Hypersensitivity/B9781416056638000070_f007-004-9781416056638_jpg.rf.6d1fb9f45f27f08dd2fcdfb771e6bd49.jpg,3ab4191f7209ff88ef1f24cadecb2527,4
train,Hypersensitivity,../datasets/feed/train/Hypersensitivity/1277_jpg.rf.81f4edf51845d50f2cc7bee1670a1b03.jpg,3ad28d430d15786de4954648c8598dfa,4
train,Dermatitis,../datasets/feed/train/Dermatitis/Hot-Spot-on-_Chance_-How-to-treat-a-dog-that-you-can_t-touch_-000625_png_jpg.rf.00b2407b54625d8ff34ba8b789c23341.jpg,3ad52e51c16223ac81efcdb429ae22d5,1
train,Healthy,../datasets/feed/train/Healthy/c82ea9335c2a7303e5963f5c5bf6e5db_jpg.rf.1659cf26d0e46af60bdc9a25d1239e51.jpg,3b16f16af6e69b3805c3625b695ff4ac,3
train,Dermatitis,../datasets/feed/train/Dermatitis/hotspot-70-_jpg.rf.85300cc6e5122afa11fa14b1d39137fc.jpg,3b216c132a42539f9daa7f1f86bcc149,1
train,Ringworm,../datasets/feed/train/Ringworm/Day-28-of-ringworm-treatment_00151_jpg.rf.2249f1a09cbae924d438770b32986aa0.jpg,3b28d7c497fad880321840532dd7a5df,5
train,Healthy,../datasets/feed/train/Healthy/HEALTHY_044_jpg.rf.73e2c377b3b2da3382f42918c4bccc62.jpg,3b2afc6e16f1cd67ebe820ac6c0eab36,3
train,Dermatitis,../datasets/feed/train/Dermatitis/Hot-Spot-on-_Chance_-How-to-treat-a-dog-that-you-can_t-touch_-000614_png_jpg.rf.fd3ac40ba7c5ce519226838353121138.jpg,3b4130d508c857c8c835b7f0a1eb8118,1
valid,Dermatitis,../datasets/feed/valid/Dermatitis/1000011975_x4_jpg.rf.fbf6e5a7982ccb94f039fc78a7d692cf.jpg,3b7983f769aeb3c34bf0fdbe9fd601a6,1
train,Ringworm,../datasets/feed/train/Ringworm/436640003_939449091294830_7683376979877978508_n_jpg.rf.670ffa61b78128e74ca33c2f390da83f.jpg,3b79c8fa97095553b67414a95c961815,5
train,Healthy,../datasets/feed/train/Healthy/images-12_jpg.rf.b1c150117a23ccce046be84f1575bf8c.jpg,3b7e884a68e34bdc91fae31d3df39c33,3
train,Hypersensitivity,../datasets/feed/train/Hypersensitivity/Hypersensitivity_image_1_jpg.rf.b3380ad4b67d293fe22f66789778c686.jpg,3b86d80e4d70fb8467e36a04b15c95d8,4
train,Ringworm,../datasets/feed/train/Ringworm/WIN_20240514_17_33_27_Pro_jpg.rf.f6b65721a0fb078a6c5f3391f59b5e9d.jpg,3bbd7e17802571e98cfc890eec2decdb,5
train,Ringworm,../datasets/feed/train/Ringworm/436768273_980032929718301_6354120843627540406_n_jpg.rf.0a8e4d7fa6324e96a47f282eecf7b096.jpg,3bc9049b32a8b70900ea510999df689f,5
train,Dermatitis,../datasets/feed/train/Dermatitis/May-is-allergy-awareness-month-here-at-The-Shot-Spot_02251_jpg.rf.67a25847d7f36611f5a5a3f95267577c.jpg,3bd42ec13467d8fe5c9cf3cc64049b63,1
train,Hypersensitivity,../datasets/feed/train/Hypersensitivity/B9781416056638000070_f007-016-9781416056638_jpg.rf.50f7dc651eb15913cc920e2f2c83e824.jpg,3c2458a39091bed84e7b12a5a2115bb5,4
valid,Ringworm,../datasets/feed/valid/Ringworm/WIN_20240514_17_42_19_Pro_jpg.rf.104ee8b00261d1eb2707de51d79cc3f5.jpg,3c27e7d3687d1a39d215411352bd17f5,5
train,Fungal Infections,../datasets/feed/train/Fungal Infections/FUNGAL-INFECTION_069_jpg.rf.5cacbf9cb7e756e90dbb144610d897d5.jpg,3c4e0c4f927d95c57fe1d802f54eafb1,2
valid,Dermatitis,../datasets/feed/valid/Dermatitis/Bacteria4_png_jpg.rf.42e25758ac3c6a6bbcf036a21e2a36a1.jpg,3c538431d7478a4187eb0f4f9e4a64b7,1
train,Hypersensitivity,../datasets/feed/train/Hypersensitivity/B9781416056638000070_f007-039-9781416056638_jpg.rf.3b1867ab2026f28f140032b37218692e.jpg,3c5752f3e5adcfca28018cabf99d3961,4
train,Ringworm,../datasets/feed/train/Ringworm/ringworm-117-_jpg.rf.d52ba0f0b08c58c006ed324630007900.jpg,3c9daad8f966f3ce8b4a4362d462843b,5
train,Dermatitis,../datasets/feed/train/Dermatitis/1000010778_x16_jpg.rf.9ecd490e541caf6ca9cd3c63b44e712f.jpg,3ca4e8eb1fcc847d9cb87b026fdb7f32,1
valid,Demodicosis,../datasets/feed/valid/Demodicosis/P24_png_jpg.rf.13dc0d96cb8529c114bfde02fcaa7d07.jpg,3ca5d97abdd8d5829b755d6bb7e77368,0
train,Fungal Infections,../datasets/feed/train/Fungal Infections/pic80_jpg.rf.1da0c2d285e4a797686078570978e4ac.jpg,3cb795c6f3a831f4b3a6297956418398,2
train,Fungal Infections,../datasets/feed/train/Fungal Infections/1281_jpg.rf.3d2e834dee56da7f9e153c05d43a0cf4.jpg,3cbbca944c61817103c6d2f691ff5261,2
valid,Demodicosis,../datasets/feed/valid/Demodicosis/P5_png_jpg.rf.332b69c9cabb36d634f15bbbc3f55788.jpg,3ccfe99ec948724848c8b295fd6fbd16,0
train,Demodicosis,../datasets/feed/train/Demodicosis/IMG_5191_jpeg_jpg.rf.f655e9513def03b974979c8541ac6a43.jpg,3ce8b9a20afc28df8d1ef3b6ea3e2d1d,0
train,Ringworm,../datasets/feed/train/Ringworm/NEWR6_jpeg_jpg.rf.f7f7f24fa29b3981ce82567eddc01289.jpg,3cfba473aadf914628b47190d2e0930e,5
valid,Dermatitis,../datasets/feed/valid/Dermatitis/1000010727_x4_jpg.rf.8e41693849a5ef1fb788cef98669fae1.jpg,3d094edc97f4db94148335b05c924a8a,1
train,Dermatitis,../datasets/feed/train/Dermatitis/hot-spots-suck_00085_jpg.rf.2aae9bdb69aea70cbe8de6341bc59d9a.jpg,3d18888fb9ff08b29b6d2bad65a14ba4,1
train,Demodicosis,../datasets/feed/train/Demodicosis/IMG_5164_jpeg_jpg.rf.953315a501b8fcec0d251638ea523fe1.jpg,3d1fa65d5b1dff2a1342864e167df089,0
train,Healthy,../datasets/feed/train/Healthy/dogs_169_jpg.rf.92f44c253b9654ee9955393dd77b9b6b.jpg,3d2672709099d7d0c6a1cd73e32916c0,3
valid,Ringworm,../datasets/feed/valid/Ringworm/NEWR36_png_jpg.rf.eaccfb83cb7e1d1c781422abe31ded9e.jpg,3d34806fe8055c6645c41d46cdcbc0e5,5
train,Demodicosis,../datasets/feed/train/Demodicosis/2024-05-13-163800_jpg.rf.9a3bb557cc8709512a158ad67ed35fb7.jpg,3d362d9a9f63cfa8b48f074e0290a5ee,0
train,Dermatitis,../datasets/feed/train/Dermatitis/HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000477_png_jpg.rf.32a93274d759395679581871a6d5c71c.jpg,3d3c14795fcd948253279ec5811357d5,1
train,Demodicosis,../datasets/feed/train/Demodicosis/2024-05-13-133205_1_jpg.rf.bb26415224b52ed69454218054a45fab.jpg,3d4565997eabd4585cabe1df0b42af3e,0
train,Ringworm,../datasets/feed/train/Ringworm/ringworm-56-_jpg.rf.134799f74fb617340def81840adc5146.jpg,3d66592951beb5efa6d9e4ca5bcb057a,5
train,Ringworm,../datasets/feed/train/Ringworm/436815977_459940293272172_9180748049987512532_n_jpg.rf.9b8b62650cfb3a670769f78206f8f2b6.jpg,3d7da8d7fed6f6c55ecc84185751f7f7,5
train,Healthy,../datasets/feed/train/Healthy/046_jpg.rf.25841e2d91ba7dd1556c96e5198e1956.jpg,3d99beda0844e7ba1238fbae79428467,3
valid,Demodicosis,../datasets/feed/valid/Demodicosis/P24_png_jpg.rf.70b6e2e015ef742c4d59784deca97dc5.jpg,3daa458259ac71c106fad7ad1e5777b4,0
valid,Demodicosis,../datasets/feed/valid/Demodicosis/2024-05-13-165246_jpg.rf.bed650ed012f2acd490d22dd738cf69e.jpg,3dab12de7da70733fc5dfdc27063f21a,0
train,Demodicosis,../datasets/feed/train/Demodicosis/IMG_5291_jpeg_jpg.rf.d3f588df5fb1b9c5361b62145ce60af2.jpg,3dace33b6df081e82ea33d03032a68f8,0
train,Demodicosis,../datasets/feed/train/Demodicosis/1-24-_png_jpg.rf.9356779e32b0fc646e36e143ad4d188e.jpg,3db15ba098932d3806cff9b3646c4213,0
valid,Healthy,../datasets/feed/valid/Healthy/pic2_jpg.rf.7f647b24bfbca1cba094fe8c442ed6f3.jpg,3dc21a6a518404ebd06fd1a69920d346,3
train,Ringworm,../datasets/feed/train/Ringworm/1000010729_x16_jpg.rf.d5a64aaccca80a7731f75857120093f0.jpg,3de02ef383af79d7e7ec6966f2d22772,5
train,Ringworm,../datasets/feed/train/Ringworm/ringworm-111-_jpg.rf.ace7afb4bbf41cc1950091574e56a33e.jpg,3de2bc20ecca9cefc21a6c8eb46ea721,5
valid,Demodicosis,../datasets/feed/valid/Demodicosis/2024-05-13-162717_jpg.rf.18a53287ea40f2e105e9b6fb02fcbe0f.jpg,3de5c45373bcd5dcad46adc8c185df86,0
train,Dermatitis,../datasets/feed/train/Dermatitis/HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000484_png_jpg.rf.35ca8708a3683613932555811becb2bb.jpg,3df1ac60b7a2671c989e34079531aac6,1
train,Demodicosis,../datasets/feed/train/Demodicosis/2024-05-13-134130_2_jpg.rf.bd7f325194755816c8ae229d0fbca162.jpg,3e16127934d536ee738b8914c31fcafe,0
train,Hypersensitivity,../datasets/feed/train/Hypersensitivity/1850_jpg.rf.621a80a57f91e113de362d5f518e4082.jpg,3e1d3b90e67ec882d5f36bb73b2c6dcf,4
train,Healthy,../datasets/feed/train/Healthy/pic69_jpg.rf.96cfa2aa5e65000263b44a6da217fe34.jpg,3e30aaeba2bb42c99ac233196854eb0b,3
train,Healthy,../datasets/feed/train/Healthy/HEALTHY_052_jpg.rf.1f5c67512a87c561b1cfd0e5a4b61fcf.jpg,3e30ab4c1a3fdd0ba227df57b9daa9f5,3
train,Healthy,../datasets/feed/train/Healthy/dogs_125_jpg.rf.17692d25f410c040a31a45d0f4c3ef35.jpg,3e34e53fae6e3220e6b1a20daf6056d9,3
train,Fungal Infections,../datasets/feed/train/Fungal Infections/FUNGAL-INFECTION_017_jpg.rf.36a89ca105b416b5779f2e3e861965b2.jpg,3e3ca4fac55d66eef34a03141a1bde14,2
train,Fungal Infections,../datasets/feed/train/Fungal Infections/1024_jpg.rf.bcee7b3e818d8c6d8fa2280a8ecbd192.jpg,3e4b85d37ee0f234e8dafc7df8f29b5b,2
train,Hypersensitivity,../datasets/feed/train/Hypersensitivity/Hypersensitivity4_png_jpg.rf.d6b747d037b5217974defc8135569eae.jpg,3e4ebc4cf8901d572bebbc76ce7346b5,4
train,Healthy,../datasets/feed/train/Healthy/images_jpg.rf.a62401bd8ebad0279a0491db1fe5b3cb.jpg,3e51714d32aec3b5ccb61ac6ebd1e19f,3
train,Dermatitis,../datasets/feed/train/Dermatitis/Hot-Spot-on-_Chance_-How-to-treat-a-dog-that-you-can_t-touch_-000625_png_jpg.rf.24c717e02a693834f6878e4a537469fd.jpg,3e64999f643ca3d11888f0ee5f0428af,1
train,Fungal Infections,../datasets/feed/train/Fungal Infections/1116_jpg.rf.7a231ea70cafdbc2c06ab298655676a8.jpg,3e64c14242f60229d776a236c76479a2,2
valid,Demodicosis,../datasets/feed/valid/Demodicosis/IMG_5306_jpeg_jpg.rf.bdaf9c6a32a241324a66fe4cc68a3fae.jpg,3e65848673d152ed4c8d12f4dcc5dc6d,0
valid,Ringworm,../datasets/feed/valid/Ringworm/ringworm-54-_jpg.rf.2dc24df44083933f6f5d8c4158a43c54.jpg,3e65b33d7b2758fbdf2f4f0afe1f5e74,5
train,Demodicosis,../datasets/feed/train/Demodicosis/P2_png_jpg.rf.a1c1ee5190b04897941f5096f7f6f057.jpg,3e721c1617409b8a28c5e7f311daa889,0
valid,Ringworm,../datasets/feed/valid/Ringworm/NEWR27_png_jpg.rf.514655acabb68cd9753011dda1f0f276.jpg,3e81f1d1e6535abd93171a1cdf6c7193,5
valid,Healthy,../datasets/feed/valid/Healthy/HEALTHY_033_jpg.rf.f3ecbd6a2604b027533f1b1d63bb5314.jpg,3e99d1574dd69efb4c89b7508d10c61e,3
train,Demodicosis,../datasets/feed/train/Demodicosis/IMG_5165_jpeg_jpg.rf.e1fcc7aed4ca5ed2b0bfd1be4519d079.jpg,3e9e834e20e4700c08c5516843423265,0
valid,Dermatitis,../datasets/feed/valid/Dermatitis/May-is-allergy-awareness-month-here-at-The-Shot-Spot_00136_jpg.rf.cdc510802371da96e515fab7acbd85e7.jpg,3ebd685922cac74cb2c45110920bfc1c,1
train,Ringworm,../datasets/feed/train/Ringworm/436642085_969088174572761_2046691789216935979_n_jpg.rf.0891642313ae59f5dd4a316bc90493ec.jpg,3ebdcab8902b9a6a2af1a124a3859d3e,5
train,Ringworm,../datasets/feed/train/Ringworm/NEWR37-1-_png_jpg.rf.00e7d8a62219e05edc3fd3ce43bb75f3.jpg,3ee9b8805437404ea9b7b58ebcbc8fa1,5
train,Dermatitis,../datasets/feed/train/Dermatitis/HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000466_png_jpg.rf.6a44843831450fc7b6dec0ec42b47ed5.jpg,3eeaf07745f74974ef991caaa2576a0d,1
valid,Demodicosis,../datasets/feed/valid/Demodicosis/scabies_126_png_jpg.rf.549bf9cdca894c29d69706d498f8643a.jpg,3eed76dafadd2fd3b3b3cc5a42d3d2e8,0
train,Healthy,../datasets/feed/train/Healthy/dogs_147_jpg.rf.ded7012fa0926dcb251b834188228376.jpg,3efc14cf302f678886eb9b231aef9e6e,3
train,Ringworm,../datasets/feed/train/Ringworm/WIN_20240514_17_44_56_Pro_jpg.rf.c84d1fd472c391f231f4490102efaddf.jpg,3f29e180734ee0592d56b6a775d67484,5
valid,Ringworm,../datasets/feed/valid/Ringworm/NEWR53_jpeg_jpg.rf.a454ff1302565eef0cc18496d4a3c7e2.jpg,3f2accdd742d29b1a6d0699c2dd1a2b9,5
train,Demodicosis,../datasets/feed/train/Demodicosis/2024-05-13-134508_1_jpg.rf.4a6bd9e8786cc897f57083b0daf159df.jpg,3f34f49d36fb8ae8fb6350151148651e,0
train,Dermatitis,../datasets/feed/train/Dermatitis/HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000504_png_jpg.rf.e5e0bf8ce9d299e65d56332a9c451e4a.jpg,3f39cc904e205a4571cbf1f8854dae86,1
valid,Dermatitis,../datasets/feed/valid/Dermatitis/Bacteria4_png_jpg.rf.b8320991af1ff502e24c55b30bc28442.jpg,3f6d385db235274bcc98eeb19939f95e,1
train,Dermatitis,../datasets/feed/train/Dermatitis/May-is-allergy-awareness-month-here-at-The-Shot-Spot_01363_jpg.rf.d6bdb89a47fad7af51f7e0c474002861.jpg,3f7009a73ac71212e707779a5d192bdf,1
train,Ringworm,../datasets/feed/train/Ringworm/R5_png_jpg.rf.4a869355d1d2307d0f78a13d453201b0.jpg,3fb2981669ce35258a5c347ffe300297,5
train,Ringworm,../datasets/feed/train/Ringworm/R38_png_jpg.rf.41c7f133312d281a385f0d0b03b6dfaf.jpg,3ff76eac1d4ead15eaa8f2862954b099,5
train,Demodicosis,../datasets/feed/train/Demodicosis/P5_png_jpg.rf.b017f8536c5fce889b8c6880967b5717.jpg,3ff86de06cc9c3d803403ed6e477bca8,0
train,Ringworm,../datasets/feed/train/Ringworm/NEWR30_png_jpg.rf.34f485a6110c7e5085f360325d2f98c3.jpg,40129a5f570cfaed8c9255f92c8202f8,5
train,Demodicosis,../datasets/feed/train/Demodicosis/P32_png_jpg.rf.6200f35cec32b53681daa807cdd1c0db.jpg,40143d98664eda03a368917daadc1414,0
train,Ringworm,../datasets/feed/train/Ringworm/R23_png_jpg.rf.6e26029a05371612779da6925a56e4ef.jpg,403f9ca822430660de20eb9eeea7515f,5
train,Dermatitis,../datasets/feed/train/Dermatitis/1000010494_x16_jpg.rf.27270ae6ca262a313b7ee38d0bcd5cbb.jpg,404604d48b0d973558ca3c1b081ea1af,1
train,Hypersensitivity,../datasets/feed/train/Hypersensitivity/27_jpg.rf.7116754247db0c6b7f3eb80c59ee2245.jpg,4059dacc97a616d6651b5c518772cd5b,4
train,Demodicosis,../datasets/feed/train/Demodicosis/1-43-_png_jpg.rf.daa54fea5d7be314c4f921e1c14a9a5a.jpg,40637291501550de039ed7fc36ba09aa,0
train,Dermatitis,../datasets/feed/train/Dermatitis/1000010536_x4_jpg.rf.9db1723c86b2cc57aaf88c193cc135d3.jpg,4063a671f205b0fd4f4465b5ad0a7d17,1
train,Healthy,../datasets/feed/train/Healthy/055_jpg.rf.266a48340824fd37a9117261d06859c3.jpg,406e5b80506f6dc878c23aeb11bc7264,3
train,Demodicosis,../datasets/feed/train/Demodicosis/1-52-_png_jpg.rf.13a26b9bb9f76955349dfaf3ff0aed3a.jpg,407fd4a7f3f91ea4fc5d1feed2aacb7f,0
train,Healthy,../datasets/feed/train/Healthy/037_jpg.rf.7caee69399a0711eaddf98bb898c0a75.jpg,4086d7994b4c7c6008b6f040fc150b3e,3
train,Healthy,../datasets/feed/train/Healthy/Image_15_jpg.rf.6ada62418eb176fcef9fcba3077da8ed.jpg,4090e8d145f3bd5174f6e050539f3504,3
train,Demodicosis,../datasets/feed/train/Demodicosis/2024-05-13-162850_jpg.rf.2d840334f00f141b367adaf23638b0c5.jpg,4094810f3fc9184e033d252fd6e5785f,0
train,Healthy,../datasets/feed/train/Healthy/HEALTHY_059_jpg.rf.a7be8bcf79d136a87ec4c8203404a0e3.jpg,40a403cccee33a725fba99bbfbf90a72,3
train,Demodicosis,../datasets/feed/train/Demodicosis/scabies_131_png_jpg.rf.a8c0a4e50ab744cb8367ff296ce3e808.jpg,40a8fa674946a8fd1db91923a9409491,0
valid,Ringworm,../datasets/feed/valid/Ringworm/ringworm-34-_jpg.rf.1ec8dcea3808c54d00ec4dbf05ef64f4.jpg,40bd044ca9745322b6770867fb2d30ae,5
train,Demodicosis,../datasets/feed/train/Demodicosis/IMG_5185_jpeg_jpg.rf.b4b41259cde34d50946018fce3c58eb3.jpg,40bdba476e4a1514d7a51a8578a1b588,0
train,Healthy,../datasets/feed/train/Healthy/GettyImages-91782737-57113e1e3df78c3fa2acad08_jpg.rf.cc46eba4b9513fff3554fca176ee390e.jpg,40be4784d7e73bea99001b874d34d80c,3
train,Ringworm,../datasets/feed/train/Ringworm/436725347_1267272264230513_1308802681305425637_n_jpg.rf.968d0280475dc40869765dd99c266a9e.jpg,40c14b287b629fb5f8266665c392f108,5
valid,Fungal Infections,../datasets/feed/valid/Fungal Infections/19_jpg.rf.92631ea4956ca0a6ae14db7a6aed910b.jpg,40ec29e7df809278382097cecc2d28bf,2
train,Healthy,../datasets/feed/train/Healthy/pic50_jpg.rf.1ccee71983192be93453f23f403ecf02.jpg,40edb22673f6c771cf0051ae62aeb47c,3
train,Dermatitis,../datasets/feed/train/Dermatitis/hotspot-73-_jpg.rf.e9a0e1f27ec3b3f2a35203023251ec35.jpg,40f4adb690a3420e6d4df264279a70b1,1
train,Ringworm,../datasets/feed/train/Ringworm/1000010501_x4_jpg.rf.79804bd1f38a2a63319de66e4196ba83.jpg,41233d6a8632a3d7dba4ae427ed40ffd,5
valid,Demodicosis,../datasets/feed/valid/Demodicosis/1-68-_png_jpg.rf.2f23ed18e90658100456b415f2dbd67b.jpg,412eb2c9a9711a390ee557e4b96c1177,0
valid,Demodicosis,../datasets/feed/valid/Demodicosis/1-67-_png_jpg.rf.4f04a1c72878e3cc0e0a5938e58ec504.jpg,413a487433b34b3775c6e86e49bd73a6,0
train,Healthy,../datasets/feed/train/Healthy/HEALTHY_055_jpg.rf.910ae1877e951e138131ee9944166b8e.jpg,414d93e20bf9aa595b3caa50e3017cb7,3
train,Demodicosis,../datasets/feed/train/Demodicosis/P50_jpg.rf.39ea83c6844f2540cd1f18caee786a33.jpg,4160b902235b55e6682a446ada902b4e,0
train,Ringworm,../datasets/feed/train/Ringworm/WIN_20240514_17_41_35_Pro_jpg.rf.9acc5a6c259ab08cfc219ddcac895421.jpg,41680ce6da2abbc1c7ebc2389610d23d,5
train,Demodicosis,../datasets/feed/train/Demodicosis/D123_png_jpg.rf.b2478afd778ca38ee1d6416cb5410910.jpg,417dfcc306955d7f90456abad8d98a6e,0
train,Fungal Infections,../datasets/feed/train/Fungal Infections/Fungal1_png_jpg.rf.e662dcec259ce51b6d6ba47efc484aab.jpg,4192040bee079edeb52712fdddc13e3e,2
valid,Hypersensitivity,../datasets/feed/valid/Hypersensitivity/B9781416056638000070_f007-032-9781416056638_jpg.rf.b68f6e6a9c8b8f1338836eda097cf33e.jpg,419f42dc8b6f672cbadb071e9edd30fe,4
train,Fungal Infections,../datasets/feed/train/Fungal Infections/fung1_jpg.rf.e1356e9123cbef05c23adb0785a48015.jpg,41a2495dbeaa84b61d51344f5b9e6012,2
valid,Ringworm,../datasets/feed/valid/Ringworm/R34_png_jpg.rf.770242f71d94e94257aafd066916fef3.jpg,41a2b2159f383da9c154bff956f3bb52,5
train,Demodicosis,../datasets/feed/train/Demodicosis/P35_png_jpg.rf.6ff88f99b657472be62cae001c738b0b.jpg,41e0f594322538bc1cd770ca99baf6de,0
